#airframe_info," log_version=""1.01"""," airframe_name=""Beechcraft G58"""," unit_software_part_number=""006-B1177-56"""," unit_software_version=""20.05"""," system_software_part_number=""006-B2788-03"""," system_id=""2591E0974""", mode=NORMAL," flightstream_header=""2591E0974_20000101_000000""", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,      gph,   deg F,       psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E2 FFlow, E2 OilT,   E2 OilP, E2 MAP, E2 RPM, E2 CHT1, E2 CHT2, E2 CHT3, E2 CHT4, E2 CHT5, E2 CHT6, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 EGT5, E2 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2/16/2019, 06:49:38,  -05:00,       ,29.8189697,30.8305283,522.9,29.88,765.5,16.2,0,10.92,-22.85,3.18,-0.55,0.04,-0.02,181.4,181.2,28.2,28.3,74.34,74.9,2.18,154.55,42.87,13.35,786.4,233.08,259.74,207.43,223.98,175.23,205.71,775.58,894.14,713.42,829.28,626.54,910.25,2.95,160.15,44.12,14.52,1039.5,275.8,244.98,243.19,224.26,214.97,192.6,1118.23,995.56,1030.25,1011.23,1084.71,881.51,816.5,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,3.9, 3DDiff,3704,      ,12,20,26
2/16/2019, 06:49:39,  -05:00,       ,29.818922,30.8305187,522.9,29.88,766.2,16.2,0,10.57,-26.81,3.54,-1.1,0.04,0.02,185.2,184.4,28.2,28.3,74.34,74.9,2.16,154.56,42.66,13.43,790.2,233.08,259.81,207.46,223.98,175.17,205.79,774.76,892.6,721.16,829.31,627.2,907.92,2.95,160.19,44.07,14.57,1036.3,275.94,245.11,243.33,224.31,215.03,192.66,1118.06,996.95,1030.22,1008.82,1084.65,881.19,817.2,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,0, 3DDiff,3704,      ,12,20.5,26
2/16/2019, 06:49:40,  -05:00,       ,29.8188782,30.8305073,522.9,29.88,765,16.2,0,10.03,-26.43,3.98,0.64,0.03,0.03,189,188.7,28.1,28.3,74.34,74.9,2.14,154.61,42.7,13.43,793.3,233.12,259.87,207.49,223.95,175.08,205.87,773.39,890.71,722.93,826.3,630.01,909.09,2.95,160.21,44.04,14.57,1029.5,276.07,245.25,243.47,224.34,215.09,192.68,1119.31,997.29,1030.16,1010.59,1083.87,881.08,816,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,19.7, 3DDiff,3704,      ,12,20,26
2/16/2019, 06:49:41,  -05:00,       ,29.8188343,30.8304901,522.9,29.88,764.8,16.2,0,9.39,-23.07,3.79,-0.05,0.03,0.04,194.2,192.7,28.1,28.3,74.35,74.9,2.17,154.64,42.94,13.36,789.6,233.17,259.91,207.52,223.92,175.03,205.92,771.52,889.21,721.62,823.96,630.9,908.81,2.95,160.19,44.06,14.53,1047,276.13,245.36,243.56,224.33,215.12,192.69,1120.18,997.12,1029.87,1008.3,1082.92,880.45,815.9,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:42,  -05:00,       ,29.8187962,30.8304729,522.9,29.88,764.8,16.2,0,9.06,-12.89,3.83,-0.23,0.05,0.01,199.3,197.9,28.1,28.3,74.35,74.9,2.17,154.67,43.3,13.29,798.4,233.18,259.93,207.51,223.86,174.94,205.96,769.87,889.59,720.35,824.77,630.45,909.21,2.92,160.2,44.15,14.52,1040.8,276.23,245.48,243.66,224.34,215.17,192.69,1120.88,998.64,1029.16,1008.77,1083.19,883.91,815.8,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,11.8, 3DDiff,3704,      ,12,20,26
2/16/2019, 06:49:43,  -05:00,       ,29.8187618,30.8304501,522.9,29.88,764.7,16.2,0,8.96,-5.72,3.9,-0.13,0.02,0.08,202.2,202.9,28.2,28.3,74.35,74.9,2.18,154.69,43.1,13.34,795,233.32,260.01,207.57,223.84,174.9,206.04,767.4,887.85,717.71,821.98,624.98,909.68,2.96,160.2,44.16,14.46,1034,276.38,245.63,243.76,224.38,215.27,192.75,1120.84,1000.02,1028.91,1010.69,1083.04,889,815.7,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,3.9, 3DDiff,3704,      ,12,20,26
2/16/2019, 06:49:44,  -05:00,       ,29.8187237,30.8304253,523.9,29.88,765.5,16.2,0,8.77,-2.29,3.85,0.1,0.02,0.01,203.7,205.3,28.2,28.3,74.35,74.9,2.16,154.71,43.24,13.28,797.9,233.41,260.07,207.6,223.8,174.84,206.09,768.6,888.49,720.57,824.38,623.75,909.1,2.94,160.17,44.11,14.49,1040.1,276.49,245.74,243.84,224.39,215.36,192.79,1120.23,999.5,1028.66,1010.72,1083.91,891.01,816.6,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,3.9, 3DDiff,3704,      ,12,20,26
2/16/2019, 06:49:45,  -05:00,       ,29.8186913,30.8304024,523.9,29.88,765.6,16.2,0,8.42,-0.87,3.71,0.27,0.01,-0.01,206.3,206.9,28.2,28.3,74.34,74.9,2.16,154.7,43.2,13.29,795.6,233.45,260.1,207.63,223.75,174.78,206.18,770.65,889.99,726.07,828.1,620,906.49,2.97,160.14,44.13,14.54,1037.9,276.59,245.82,243.89,224.4,215.36,192.83,1118.54,999.4,1028.66,1005.61,1084.51,889.63,816.6,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:46,  -05:00,       ,29.8186626,30.8303776,523.9,29.88,765.8,16.2,0,7.87,1.28,3.85,0.33,0.03,0.02,210.7,210.4,28.2,28.3,74.34,74.9,2.17,154.66,43.48,13.17,794.9,233.5,260.16,207.64,223.72,174.71,206.29,771,891.65,727.87,829.88,617.9,906.31,2.93,160.13,44.02,14.57,1035.7,276.71,245.93,243.96,224.43,215.39,192.89,1118.11,999.87,1029.59,1006.11,1085.92,889.36,816.8,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,26
2/16/2019, 06:49:47,  -05:00,       ,29.8186321,30.8303547,523.9,29.88,765.9,16.2,0,7.83,0.96,3.8,0.53,0.01,-0.04,213.6,214.6,28.2,28.3,74.34,74.9,2.17,154.65,42.87,13.36,794.7,233.54,260.22,207.67,223.72,174.64,206.37,772.28,892.44,727.97,831.11,621.33,906.94,2.93,160.17,44.11,14.5,1045,276.84,246.07,244.06,224.46,215.46,192.97,1117.28,1000.36,1029.47,1011.64,1085.58,892.49,816.9,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:48,  -05:00,       ,29.8186092,30.8303242,523.9,29.88,767.1,16.2,0,7.87,-1.75,3.9,0.54,0.01,0.03,215.6,217.2,28.2,28.3,74.34,74.9,2.15,154.72,43.07,13.32,803,233.62,260.25,207.68,223.66,174.57,206.44,774.15,894.06,724.17,832.64,621.36,908.8,2.92,160.24,44.15,14.5,1044.2,276.95,246.17,244.11,224.44,215.49,193,1116.03,1001.1,1028.91,1017.58,1084.67,895.57,818.1,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,19.5,25
2/16/2019, 06:49:49,  -05:00,       ,29.8185806,30.8302956,523.9,29.88,767.2,16.2,0,7.93,-8.42,3.79,0.45,0,0.04,217,218.9,28.2,28.3,74.34,74.9,2.16,154.8,42.83,13.38,793.5,233.63,260.34,207.67,223.67,174.49,206.53,772.47,895.47,717.63,834.96,617.88,909.35,2.95,160.26,44.21,14.49,1042.1,277.07,246.28,244.17,224.45,215.55,193.05,1113.53,1002.93,1028.44,1023.47,1085.21,903.11,818.2,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:50,  -05:00,       ,29.8185539,30.830265,523.9,29.88,767.5,16.2,0,7.95,-8.9,3.69,0.36,0.01,0,218.1,220.2,28.2,28.3,74.34,74.9,2.14,154.89,42.91,13.36,801.9,233.57,260.39,207.63,223.67,174.38,206.6,774.98,897.27,715.72,837.76,615.8,908.49,2.94,160.28,44.13,14.51,1044.9,277.22,246.39,244.21,224.46,215.6,193.11,1111.23,1002.22,1028.56,1024.31,1086.69,898.33,818.5,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:51,  -05:00,       ,29.8185272,30.8302383,523.9,29.88,767.6,16.2,0,7.81,-4.92,3.6,0.27,-0.02,-0.08,218.1,221,28.2,28.3,74.33,74.9,2.13,154.98,42.7,13.36,795.5,233.61,260.47,207.62,223.65,174.28,206.69,776.63,899.49,715.73,839.62,611.92,908.77,2.95,160.38,44.18,14.49,1041.4,277.38,246.52,244.29,224.5,215.66,193.2,1109.62,1001.94,1029.07,1024.89,1087.58,894.67,818.6,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,11.8, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:52,  -05:00,       ,29.8185024,30.8302078,523.9,29.88,767.2,16.2,0,7.7,1.28,3.71,0.08,-0.02,0.03,217.4,220.5,28.1,28.3,74.33,74.9,2.17,155.05,43.14,13.29,788.8,233.6,260.52,207.61,223.66,174.2,206.79,775.92,902.11,710.38,840.36,611.56,909.39,2.96,160.52,44.21,14.48,1045.3,277.49,246.64,244.33,224.53,215.67,193.26,1108.75,1002.41,1029.47,1024.86,1088.61,893.63,818.2,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,19.5,25
2/16/2019, 06:49:53,  -05:00,       ,29.8184795,30.8301792,523.9,29.88,767.2,16.2,0,7.6,2.12,3.85,-0.07,-0.01,-0.01,217,219.3,28.1,28.3,74.33,74.9,2.17,155.08,43.02,13.36,793.5,233.67,260.58,207.62,223.68,174.15,206.93,773.32,904.66,703.61,840.61,610.59,906.79,2.96,160.63,44.21,14.57,1052.4,277.56,246.75,244.35,224.52,215.64,193.28,1107.25,1003.09,1030.44,1024.09,1091.63,893.13,818.2,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:54,  -05:00,       ,29.8184509,30.8301525,523.9,29.88,767.3,16.2,0,7.64,-2.92,3.92,-0.02,0,-0.03,216.9,218.9,28.1,28.3,74.34,74.9,2.17,155.07,43.36,13.29,803.7,233.63,260.55,207.57,223.69,174.02,207,772.93,906.84,701.1,842.24,609.03,905.63,2.94,160.66,44.24,14.57,1057,277.65,246.86,244.41,224.57,215.68,193.37,1106.64,1005.87,1030.52,1027.03,1092.39,894.62,818.3,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:55,  -05:00,       ,29.8184242,30.8301258,523.9,29.88,767.5,16.2,0,7.62,-9.18,3.92,0,0.01,-0.06,217,218.6,28.2,28.3,74.35,74.9,2.16,155.01,43.34,13.38,797.2,233.63,260.61,207.53,223.69,173.94,207.11,770.83,908.63,696.02,843.9,607.59,907.03,2.98,160.62,44.3,14.54,1053,277.72,246.92,244.43,224.58,215.68,193.42,1106.47,1006.53,1031.64,1028.28,1095.09,895.88,818.5,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:56,  -05:00,       ,29.8183994,30.8300953,524.9,29.88,767.8,16.2,0,7.6,-6.05,4.1,0.14,0,0.01,217,218.6,28.2,28.3,74.35,74.9,2.18,154.9,43.44,13.35,804.2,233.68,260.66,207.55,223.71,173.88,207.23,767.44,910.59,690.6,845.19,604.82,906.85,3,160.53,44.38,14.48,1055.3,277.82,247.05,244.49,224.63,215.74,193.51,1106.89,1008.33,1032.31,1033.03,1094.52,902.94,818.8,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,19.5,25
2/16/2019, 06:49:57,  -05:00,       ,29.8183727,30.8300705,524.9,29.88,767.7,16.2,0,7.62,0.94,4.12,0.13,0,-0.06,217.2,218.4,28.2,28.3,74.36,74.91,2.17,154.81,43.42,13.31,799.6,233.63,260.69,207.54,223.77,173.82,207.36,767.8,912.28,691.63,845.93,605.55,905.07,3,160.46,44.33,14.48,1057.9,277.89,247.1,244.49,224.65,215.76,193.57,1107.85,1008.99,1033.05,1036.17,1093.61,901.61,818.7,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,11,19.5,24
2/16/2019, 06:49:58,  -05:00,       ,29.8183498,30.83004,525.9,29.88,767.9,16.2,0,7.7,5.14,4.15,0.09,0,0.01,217.4,218.4,28.2,28.3,74.36,74.91,2.16,154.76,43.5,13.32,793.6,233.69,260.78,207.5,223.77,173.73,207.48,768.43,912.88,694.18,846.33,607.43,904.14,2.98,160.46,44.4,14.46,1064.3,277.94,247.19,244.5,224.66,215.79,193.63,1107.93,1008.64,1033.68,1034.71,1094.08,901.92,818.9,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,20,25
2/16/2019, 06:49:59,  -05:00,       ,29.8183212,30.8300133,524.9,29.88,768.8,16.2,0,7.79,6.26,4.16,0.02,0,0.09,217.4,218.3,28.2,28.3,74.36,74.91,2.16,154.72,43.58,13.27,809.2,233.69,260.82,207.48,223.8,173.65,207.59,767.74,913.42,690.85,845.45,610.11,903.62,3,160.52,44.35,14.48,1056,278,247.27,244.53,224.7,215.82,193.69,1107.28,1010.14,1034.34,1038.83,1094.42,913.24,819.9,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,11,20,25
2/16/2019, 06:50:00,  -05:00,       ,29.8182983,30.8299828,524.9,29.88,768.1,16.2,0,7.89,0.31,4.1,0.04,-0.01,0,217,218.2,28.2,28.3,74.36,74.91,2.14,154.74,43.43,13.3,803.1,233.7,260.88,207.46,223.82,173.56,207.7,765.58,914.49,685.58,846.44,608.05,902.23,3.01,160.6,44.38,14.43,1072.7,278.06,247.36,244.55,224.73,215.86,193.74,1106.85,1010.06,1034.79,1040,1094.34,915.53,819.2,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,3.9, 3DDiff,3704,      ,12,21,25
2/16/2019, 06:50:01,  -05:00,       ,29.8182678,30.8299541,524.9,29.88,768,16.2,0,7.95,-5.73,4.04,-0.1,-0.01,0.02,216.5,217.5,28.2,28.3,74.36,74.91,2.16,154.81,43.74,13.22,803.3,233.71,260.89,207.4,223.8,173.47,207.8,763.4,914.34,683.15,847.98,604.84,902.17,2.99,160.67,44.39,14.45,1066.2,278.14,247.43,244.56,224.77,215.91,193.81,1106.73,1010.65,1035.37,1041.97,1095.41,917.65,819,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,24
2/16/2019, 06:50:02,  -05:00,       ,29.8182392,30.8299236,524.9,29.88,767.9,16.2,0,7.99,-10.25,3.9,0.04,-0.01,-0.06,216.2,217.1,28.2,28.3,74.36,74.91,2.21,154.86,43.6,13.28,807.2,233.77,260.94,207.39,223.84,173.42,207.94,764.15,914.67,683.09,848.33,604.95,902.21,3,160.77,44.36,14.47,1052.9,278.19,247.51,244.57,224.8,215.93,193.86,1106.77,1010.23,1035.17,1041.11,1096.53,914.43,818.9,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21.5,25
2/16/2019, 06:50:03,  -05:00,       ,29.8182125,30.8299007,524.9,29.88,767.4,16.2,0,8.05,-9.35,4.04,0.1,-0.01,0.03,215.9,216.7,28.2,28.3,74.36,74.91,2.19,154.86,43.66,13.3,813,233.81,260.98,207.36,223.87,173.34,208.07,763.47,915.22,681.36,846.75,604.35,902.68,3,160.85,44.32,14.46,1066.4,278.29,247.62,244.61,224.88,216,193.94,1107.05,1010.31,1035.22,1039.53,1097.87,911.62,818.4,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,3.9, 3DDiff,3704,      ,12,21.5,25
2/16/2019, 06:50:04,  -05:00,       ,29.818182,30.8298683,524.9,29.88,768.5,16.2,0,8.13,-4.8,4.23,0.05,0,0.02,215.5,216.2,28.2,28.3,74.36,74.91,2.18,154.87,43.82,13.23,807.2,233.85,260.98,207.31,223.83,173.24,208.15,764.91,915.42,680.56,846.45,601.43,902.84,2.97,160.86,44.33,14.48,1062.2,278.34,247.65,244.59,224.89,216.01,193.99,1106.82,1009.67,1035.82,1038.94,1099.17,910.42,819.5,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,25
2/16/2019, 06:50:05,  -05:00,       ,29.8181534,30.8298416,524.9,29.88,768.4,16.2,0,8.13,-2.95,4.04,0.05,-0.01,0.01,215,215.7,28.2,28.3,74.36,74.91,2.15,154.85,43.81,13.21,814.2,233.83,261.03,207.28,223.89,173.15,208.26,764.68,915.56,679.29,846.8,600.14,901.24,2.98,160.9,44.38,14.45,1062.3,278.42,247.74,244.61,224.95,216.06,194.07,1107.1,1008.87,1036.75,1038.83,1100.87,908.82,819.4,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,24
2/16/2019, 06:50:06,  -05:00,       ,29.8181229,30.8298149,524.9,29.88,768.5,16.2,0,8.13,-3.81,4.09,0.32,-0.01,-0.03,214.5,215.2,28.2,28.3,74.36,74.91,2.15,154.83,43.69,13.23,808.5,233.85,261.06,207.26,223.91,173.08,208.37,765.44,915.36,679.08,847.23,599.33,901.37,2.99,160.88,44.35,14.44,1060.6,278.48,247.77,244.59,224.98,216.05,194.11,1106.95,1008.46,1037.08,1040.27,1100.98,909.3,819.5,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,11.8, 3DDiff,3704,      ,12,21.5,25
2/16/2019, 06:50:07,  -05:00,       ,29.8180962,30.8297901,525.9,29.88,767.9,16.2,0,8.14,-2.12,4.3,0.46,0,0,214.1,214.6,28.2,28.3,74.36,74.91,2.16,154.86,43.62,13.23,801.1,233.78,261.07,207.21,223.93,172.96,208.46,767.55,915.69,680.94,846.93,600.58,902.05,3.01,160.86,44.34,14.38,1068.6,278.53,247.84,244.61,225,216.09,194.16,1106.39,1008.5,1036.67,1041.26,1099.07,911.5,818.9,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21.5,25
2/16/2019, 06:50:08,  -05:00,       ,29.8180656,30.8297634,525.9,29.88,768.1,16.2,0,8.13,0.66,4.33,0.41,-0.02,0.07,214.2,214.2,28.2,28.3,74.36,74.91,2.16,154.92,43.76,13.22,812.4,233.77,261.13,207.22,224,172.91,208.57,767.25,915.81,682.33,847.54,604.95,902.29,3.03,160.84,44.4,14.37,1073.4,278.6,247.92,244.59,225.04,216.11,194.23,1106.2,1010.31,1036.49,1042.02,1098.67,918.88,819.1,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,25
2/16/2019, 06:50:09,  -05:00,       ,29.8180389,30.8297367,525.9,29.88,767.9,16.2,0,7.81,0.64,4.22,0.26,0.01,0.04,215.5,214.6,28.2,28.3,74.36,74.91,2.17,154.93,43.56,13.25,803,233.75,261.17,207.18,224.03,172.84,208.67,765.22,916.37,683.17,848.93,600.71,901.97,3,160.85,44.33,14.43,1059.7,278.69,247.98,244.57,225.1,216.11,194.29,1106.04,1011.28,1036.3,1041.06,1098.66,917.73,818.9,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,24
2/16/2019, 06:50:10,  -05:00,       ,29.8180103,30.8297081,525.9,29.88,767.8,16.2,0,7.6,-5.46,4.19,0.22,0.01,0,216.3,215.7,28.1,28.3,74.36,74.91,2.16,154.91,43.24,13.36,796.7,233.73,261.21,207.14,224.07,172.76,208.77,767.28,915.76,684.27,848.42,604.78,903.92,2.99,160.84,44.27,14.45,1055.8,278.8,248.09,244.6,225.18,216.16,194.36,1106.41,1011.26,1036.78,1040.66,1098.56,913.29,818.8,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,25
2/16/2019, 06:50:11,  -05:00,       ,29.8179836,30.8296814,525.9,29.88,769.3,16.2,0,7.21,-7.98,4.17,0.29,-0.01,-0.04,216.7,216.3,28.1,28.3,74.37,74.9,2.16,154.92,43.41,13.31,802.1,233.75,261.29,207.13,224.13,172.7,208.87,767.05,916.66,684.68,849.6,607.37,904.35,3,160.81,44.31,14.44,1064.5,278.88,248.17,244.61,225.21,216.18,194.42,1107.4,1010.17,1036.59,1039.28,1098.88,907.58,820.3,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21.5,25
2/16/2019, 06:50:12,  -05:00,       ,29.8179626,30.8296604,525.9,29.88,769.6,16.2,0,6.75,-8.75,4.27,0.59,-0.01,-0.02,217.2,217.2,28.2,28.3,74.37,74.9,2.14,154.93,43.68,13.25,804.5,233.73,261.32,207.06,224.12,172.59,208.92,766.52,917.04,682.89,848.81,604.71,904.19,3.03,160.79,44.33,14.46,1065.9,278.95,248.21,244.63,225.24,216.2,194.47,1108.8,1011.02,1036.45,1039.65,1100.16,908.72,820.6,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,25
2/16/2019, 06:50:13,  -05:00,       ,29.8179417,30.8296394,525.9,29.88,769.7,16.2,0,6.06,-7.09,4.11,0.48,-0.04,-0.09,214.5,216.5,28.1,28.3,74.37,74.9,2.19,154.93,43.13,13.3,804.8,233.77,261.39,207.06,224.16,172.54,209.03,765.85,918.78,686.28,848.11,600.8,904.78,3.01,160.78,44.34,14.39,1069,279.05,248.28,244.66,225.28,216.22,194.51,1108.25,1012.9,1035.89,1041.41,1099.61,914.84,820.7,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21,24
2/16/2019, 06:50:14,  -05:00,       ,29.8179226,30.8296204,526.9,29.88,769.8,16.2,0,5.7,-0.84,4.3,0.18,-0.04,0.05,210.6,212.8,28.1,28.3,74.37,74.9,2.18,154.95,43.02,13.38,793.5,233.72,261.41,206.99,224.18,172.42,209.08,767.92,920.62,685.42,848.74,597.8,904.67,2.98,160.8,44.35,14.41,1059,279.13,248.35,244.67,225.35,216.22,194.58,1106.52,1013.48,1035.59,1040.05,1101.68,914.33,820.8,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,0, 3DDiff,3704,      ,12,21,25
2/16/2019, 06:50:15,  -05:00,       ,29.8179016,30.8296089,526.9,29.88,768.6,16.2,0,5.33,7.38,4.19,0.31,-0.05,0.05,203.7,208.5,28.1,28.3,74.37,74.9,2.15,154.96,43.24,13.32,796,233.7,261.46,206.93,224.22,172.31,209.17,767.09,922.73,681.13,848.47,594.24,904.4,3.15,160.84,44.55,15.52,1108.4,279.18,248.39,244.63,225.38,216.19,194.61,1105.53,1014.76,1036,1038.73,1102.75,922.09,819.6,0,  GPS,265,111.3,111.3,118.5,131.3,       ,       ,       ,      ,       ,       ,4.4,0,    GA,     GA,0,7,7.9, 3DDiff,3704,      ,12,21.5,25
